smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
N#Cc1cc2c(nc1Cl)CCNC2	238565044	XDHYARNSWMSMEE-UHFFFAOYSA-N	193.637	1.252	30	50	ADEA	
CC(C)c1nn(C)cc1/C=N/O	306447679	GARQSLNMXDQQLF-RUDMXATFSA-N	167.212	1.352	30	50	ADEA	
N#Cc1sccc1N1CCNCC1	334163894	VJLJOSLVLVVDHU-UHFFFAOYSA-N	193.275	1.029	30	50	ADEA	
COc1ccc(C(=O)CC#N)cc1	95600	IKEPUFCALLUUBC-UHFFFAOYSA-N	175.187	1.792	30	50	ADEA	biogenic,in-vitro
ClC(Cl)(Cl)[C@@H]1CO1	1722615	VFEXYZINKMLLAK-REOHCLBHSA-N	161.415	1.755	30	50	ADEA	in-vitro
CC1(C)OC1(C)C	2037439	SYQIWVMFOAHDMK-UHFFFAOYSA-N	100.161	1.574	30	50	ADEA	
N#Cc1ccc(C2OCCO2)cc1	2510212	AQXQCWAXQJVTKU-UHFFFAOYSA-N	175.187	1.604	30	50	ADEA	in-vitro
N#CCc1nccs1	4228173	QLBGFCHJCWNVIN-UHFFFAOYSA-N	124.168	1.209	30	50	ADEA	in-vitro
CC(C)C(C)(C)C=O	39416184	PRFUJBMOTAXNJV-UHFFFAOYSA-N	114.188	1.868	30	50	ADEA	
C=CCC#CC(C)(C)O	44127151	OCIGNFUSKHCDHV-UHFFFAOYSA-N	124.183	1.337	30	50	ADEA	
CSc1nccc([C@@H](C#N)C=O)n1	51971744	PGBRYXOTQFSZMM-LURJTMIESA-N	193.231	1.005	30	50	ADEA	
CCCn1nnc2cc(C#N)ccc21	95495621	WFCOKXDIAHJTGU-UHFFFAOYSA-N	186.218	1.713	30	50	ADEA	in-vitro
C=CCO[PH](=O)OCC=C	150644052	XHJSDYZZKCDLFI-UHFFFAOYSA-N	162.125	1.781	30	50	ADEA	
COc1ccccc1OCC#N	2383551	RUUDKUXGUIMMAB-UHFFFAOYSA-N	163.176	1.598	30	50	ADEA	in-vitro
C=C[C@@H](C)CCO	2566283	VTCQTYOGWYLVES-ZCFIWIBFSA-N	100.161	1.191	30	50	ADEA	
CC(C)(C)OC(=O)NCCC=O	11974819	MLDSDVASYUUDLT-UHFFFAOYSA-N	173.212	1.100	30	50	ADEA	
C=CC(=O)Nc1ccc(C#N)cc1	34133704	BVVAIXVPRJKYMO-UHFFFAOYSA-N	172.187	1.683	30	50	ADEA	
CC(=O)/C=C/C(F)(F)F	38842407	IQUVUQSZDQNGPN-NSCUHMNNSA-N	138.088	1.694	30	50	ADEA	
C#CCNC(=O)c1ccc(F)cc1F	41634867	BZXFPJSOAFRASD-UHFFFAOYSA-N	195.168	1.328	30	50	ADEA	
C=CCC[C@@H](N)C1CC1	70594204	GTGXBUMXXYIZSC-MRVPVSSYSA-N	125.215	1.690	30	50	ADEA	
N#C[C@H]1CCCCS1	82411277	ZUBIQKKIDXWWHU-ZCFIWIBFSA-N	127.212	1.796	30	50	ADEA	in-vitro
CCn1ncc(/C=N/O)c1C	100203375	NGWDPILMOAAZCI-WEVVVXLNSA-N	153.185	1.020	30	50	ADEA	in-vitro
N#CCC(=O)c1ccccc1	74119	ZJRCIQAMTAINCB-UHFFFAOYSA-N	145.161	1.783	30	50	ADEA	biogenic,in-vitro
CCC1(CC)C(=O)NC=C(C)C1=O	1846202	WELBEQNHUMMKEL-UHFFFAOYSA-N	181.235	1.396	30	50	ADEA	in-man
CCOC1=CCCCC1=O	4794427	PJLUWPNLDKJSCF-UHFFFAOYSA-N	140.182	1.660	30	50	ADEA	in-vitro
CC(C)(C)[C@@](C)(N)C#N	34627749	RYHBMXCSCBXLJT-ZETCQYMHSA-N	126.203	1.273	30	50	ADEA	in-vitro
N#Cc1ccccc1OCCCO	36922945	KKTVUJBNEWTVQK-UHFFFAOYSA-N	177.203	1.319	30	50	ADEA	in-vitro
CC[C@@H](C#N)NC(=O)OC(C)(C)C	39094378	DJRSLDLTFGBKDH-ZETCQYMHSA-N	184.239	1.813	30	50	ADEA	in-vitro
N#C[C@H]1C[C@@H]2CCCCN2C1	68590683	SRWHNGQWKIVCCI-BDAKNGLRSA-N	150.225	1.384	30	50	ADEA	in-vitro
C=CCC[C@@H]1CCCN1	70559755	QQRYNYNYNMYJOU-MRVPVSSYSA-N	125.215	1.705	30	50	ADEA	in-vitro
N#Cc1cnc2cc(N)ccc2c1	78404179	DQWFUFLFXCXJPU-UHFFFAOYSA-N	169.187	1.689	30	50	ADEA	
C[C@H]1CCCC[C@@H]1OS(C)(=O)=O	96379060	WQACUBIAIFEJIX-YUMQZZPRSA-N	192.280	1.541	30	50	ADEA	
CN(CC#N)[C@H](C#N)c1ccccc1	138020567	UCLKVGMGSSKLNY-LLVKDONJSA-N	185.230	1.707	30	50	ADEA	in-vitro
C#C[C@H](O)c1ccc(OC)c(OC)c1	409575	QSTWINSINQGTDH-VIFPVBQESA-N	192.214	1.370	30	50	ADEA	
CO/N=C/c1ccc(C(=O)O)cc1	2643726	GOJYSIUTEMBHIG-UXBLZVDNSA-N	179.175	1.365	30	50	ADEA	in-vitro
C=C[C@H](O)CCCC	4521547	PZKFYTOLVRCMOA-ZETCQYMHSA-N	114.188	1.724	30	50	ADEA	biogenic
CC(C)[C@@](C)(O)C#CCN1CCCC1	4997186	FMJSSYOPMZYMKT-LBPRGKRZSA-N	195.306	1.493	30	50	ADEA	
Cc1cc(/C=N/N)oc1C	5680922	BPRFYGRGTOFICP-RUDMXATFSA-N	138.170	1.189	30	50	ADEA	
O=C(/C=N/O)Nc1ccc(F)cc1	7991482	DXSBFTGUEOWLSD-BJMVGYQFSA-N	182.154	1.224	30	50	ADEA	
CC(=O)[C@@H]1CCC(C)=CC1=O	25624308	CRHGSBGMOSDOKP-QMMMGPOBSA-N	152.193	1.501	30	50	ADEA	in-vitro
N#Cc1ccc(F)c(C=O)c1F	39074387	SONFDGCKTXJMSD-UHFFFAOYSA-N	167.114	1.649	30	50	ADEA	
C=C(C)CCC(=O)OCC	2545332	RRTBSPBUHUUTHR-UHFFFAOYSA-N	142.198	1.906	30	50	ADEA	
C=CCc1cc(OC)c(O)cc1C=O	3125001	LVCUXKHSEVMELI-UHFFFAOYSA-N	192.214	1.942	30	50	ADEA	
COc1ccc(N)c(C#N)c1	13352625	SRWMPAZUWXLIPG-UHFFFAOYSA-N	148.165	1.149	30	50	ADEA	in-vitro
CCc1noc(C)c1C#N	19043422	ODCUNNPNBDODHN-UHFFFAOYSA-N	136.154	1.417	30	50	ADEA	in-vitro
