smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
[N-]=[N+]=NC[C@H]1CCC[C@H]1N	707912440	LHFHXZFWWYMMAQ-PHDIDXHHSA-N	140.190	1.424	10	50	ADCA	
CC(C)(Oc1ccc(N)cc1)C(=O)O	2575155	JTARICLTMYASES-UHFFFAOYSA-N	195.218	1.511	10	50	ADCA	
COc1ccc(N)cc1	4556034	BHAAPTBBJKJZER-UHFFFAOYSA-N	123.155	1.277	10	50	ADCA	endogenous,in-man
CC(C)C(=O)C(=O)C(C)C	1602518	BANWXFSXYBCSAT-UHFFFAOYSA-N	142.198	1.437	10	50	ADCA	
C[C@@H]1CC(C)(C)CC(=O)C1=O	2577992	WEUZZYGESXCTCU-ZCFIWIBFSA-N	154.209	1.581	10	50	ADCA	
CN(N=O)c1ccc(O)c(O)c1	3870870	XAKAQCMEMMZUEO-UHFFFAOYSA-N	168.152	1.215	10	50	ADCA	in-vitro
COC(=O)CCCN=[N+]=[N-]	39420049	DPCLJBYTRUAAHH-UHFFFAOYSA-N	143.146	1.250	10	50	ADCA	in-vitro
CN1CCN(c2ccc(N)cc2)CC1	166196	MOZNZNKHRXRLLF-UHFFFAOYSA-N	191.278	1.021	10	50	ADCA	
Nc1ccc(OC[C@H]2CCCO2)cc1	4384329	BDTTYRMUFWQXNJ-LLVKDONJSA-N	193.246	1.827	10	50	ADCA	in-vitro
CN1CCCc2cc(CN)ccc21	4992594	YWWOJPNCKNCDOR-UHFFFAOYSA-N	176.263	1.528	10	50	ADCA	in-vitro
O=C(O)c1ccc(O)c(O)c1Cl	59230234	IEKVQMDBVWMVMB-UHFFFAOYSA-N	188.566	1.449	10	50	ADCA	in-vitro
CCc1ccc(N)cc1	12359032	HRXZRAXKKNUKRF-UHFFFAOYSA-N	121.183	1.831	10	50	ADCA	biogenic,in-vitro
Oc1ccc(Br)cc1O	2018046	AQVKHRQMAUJBBP-UHFFFAOYSA-N	189.008	1.860	10	50	ADCA	in-vitro
Nc1ccc(OCCF)cc1	34450122	MLFLCOQJVCANJG-UHFFFAOYSA-N	155.172	1.617	10	50	ADCA	
COc1cccc(O)c1CN(C)C	142217490	OPPLBNCXRLYWKP-UHFFFAOYSA-N	181.235	1.462	10	50	ADCA	
COC(=O)[C@H](C)Cc1ccc(N)cc1	95348408	HKAZGLLLJSDUGU-MRVPVSSYSA-N	193.246	1.620	10	50	ADCA	in-vitro
Nc1ccc(N2CCOCC2)cc1	80614	PHNDZBFLOPIMSM-UHFFFAOYSA-N	178.235	1.105	10	50	ADCA	in-vitro
[N-]=[N+]=NCn1nnc2ccccc21	5520679	LBIHVMNYWHGPBC-UHFFFAOYSA-N	174.167	1.699	10	50	ADCA	
Cc1ccc(O)c(CN)c1	40467017	WIHBICITCXSMDU-UHFFFAOYSA-N	137.182	1.159	10	50	ADCA	in-vitro
CO[C@H](C)COc1ccc(N)cc1	146481003	PLZBPYUMDLSTJC-MRVPVSSYSA-N	181.235	1.683	10	50	ADCA	
